--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Name,Age,PA,rOBA,Rbat+,BAbip,ISO,HR%,SO%,BB%,EV,HardH%,LD%,GB%,FB%,GB/FB,Pull%,Cent%,Oppo%,WPA,cWPA,RE24,RS%,SB%,XBT%,-9999
Anthony Alford,26,148,.316,101,.371,.173,3.4%,39.2%,8.1%,89.0,42.7%,24.0%,37.3%,37.3%,0.60,25.3%,60.0%,14.7%,-0.3,-0.2%,-7.3,22%,45%,86%,alforan01
Tanner Anderson,28,2,.000,-132,.000,.000,0.0%,50.0%,0.0%,51.4,0.0%,0.0%,0.0%,0.0%,,0.0%,100.0%,0.0%,0.0,0.0%,-0.9,,,,anderta01
Tyler Anderson,31,37,.125,-44,.333,.081,2.7%,73.0%,0.0%,71.3,10.0%,20.0%,50.0%,10.0%,1.67,10.0%,80.0%,10.0%,-0.5,-0.2%,-7.2,0%,,0%,anderty01
David Bednar,26,1,.000,-132,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.4,,,,bednada01
Steven Brault,29,8,.207,-14,.250,.167,0.0%,25.0%,0.0%,75.4,50.0%,0.0%,66.7%,0.0%,,0.0%,66.7%,33.3%,-0.1,0.0%,-1.2,0%,,,braulst01
JT Brubaker,27,43,.130,-43,.130,.000,0.0%,34.9%,9.3%,75.5,13.0%,4.2%,75.0%,4.2%,6.00,4.2%,70.8%,25.0%,-1.0,-0.1%,-9.2,0%,,0%,brubajt01
Trevor Cahill,33,9,.089,-69,.200,.000,0.0%,44.4%,0.0%,66.0,0.0%,0.0%,20.0%,40.0%,0.33,0.0%,80.0%,20.0%,-0.3,-0.1%,-2.9,0%,,,cahiltr01
Rodolfo Castro,22,93,.282,68,.222,.198,5.4%,29.0%,6.5%,89.0,37.9%,15.3%,52.5%,27.1%,1.11,22.0%,66.1%,11.9%,-0.9,0.0%,-6.9,21%,,50%,castrro01
Michael Chavis,25,42,.353,127,.452,.143,2.4%,23.8%,0.0%,91.0,50.0%,28.1%,53.1%,12.5%,1.13,43.8%,37.5%,18.8%,0.3,0.0%,1.2,21%,0%,20%,chavimi01
Will Craig,26,65,.262,53,.324,.083,1.5%,33.9%,7.7%,79.9,15.8%,28.9%,52.6%,15.8%,1.11,21.1%,65.8%,13.2%,-0.6,-0.2%,-4.1,24%,,29%,craigwi01
Wil Crowe,26,41,.096,-82,.095,.029,0.0%,34.2%,2.4%,74.4,24.0%,16.0%,48.0%,8.0%,1.50,24.0%,44.0%,32.0%,-0.9,0.0%,-9.5,50%,,50%,crowewi01
Oneil Cruz,22,9,.423,167,.500,.333,11.1%,44.4%,0.0%,100.6,80.0%,20.0%,60.0%,20.0%,1.50,40.0%,60.0%,0.0%,-0.1,0.0%,0.6,50%,,0%,cruzon01
Taylor Davis,31,6,.416,162,.400,.000,0.0%,0.0%,16.7%,94.2,40.0%,20.0%,60.0%,20.0%,1.50,0.0%,100.0%,0.0%,0.0,0.0%,0.2,0%,,,davista01
Chase De Jong,27,15,.104,-98,.143,.083,0.0%,33.3%,0.0%,65.8,10.0%,10.0%,40.0%,0.0%,2.00,10.0%,60.0%,30.0%,-0.3,0.0%,-2.9,100%,,,dejonch01
Wilmer Difo,29,240,.323,96,.340,.114,1.7%,22.5%,8.3%,82.4,23.6%,21.7%,43.4%,24.7%,0.80,32.5%,50.6%,16.9%,0.9,-0.2%,3.2,28%,100%,48%,difowi01
Phillip Evans,28,247,.292,74,.250,.093,2.0%,21.5%,11.3%,88.3,42.9%,19.9%,56.5%,17.4%,1.30,23.6%,63.4%,13.0%,-1.6,-0.3%,-10.1,25%,100%,41%,evansph01
Dustin Fowler,26,46,.204,9,.318,.024,0.0%,43.5%,6.5%,89.5,31.8%,18.2%,40.9%,27.3%,0.69,40.9%,45.5%,13.6%,-0.2,-0.1%,-2.8,27%,100%,50%,fowledu01
Adam Frazier,29,428,.364,127,.359,.124,0.9%,10.8%,8.2%,85.4,26.3%,32.8%,37.0%,22.6%,0.59,29.6%,48.4%,22.0%,1.0,0.3%,9.0,33%,56%,30%,fraziad01
Todd Frazier,35,40,.210,16,.103,.029,0.0%,15.0%,7.5%,87.5,34.5%,13.8%,48.3%,24.1%,0.93,41.4%,41.4%,17.2%,-0.5,-0.2%,-3.0,38%,,100%,frazito01
Ben Gamel,29,383,.327,104,.336,.144,2.1%,25.9%,12.5%,87.3,36.1%,33.5%,28.8%,29.6%,0.42,29.6%,54.9%,15.5%,-0.1,-0.1%,-2.5,27%,33%,44%,gamelbe01
Erik Gonzalez,29,229,.244,43,.274,.068,0.9%,17.5%,3.5%,87.0,31.8%,22.1%,62.4%,12.7%,1.66,19.3%,60.8%,19.9%,-2.0,-0.8%,-13.1,26%,50%,31%,gonzaer01
Ke'Bryan Hayes,24,396,.308,83,.321,.116,1.5%,22.0%,7.8%,90.2,46.2%,19.5%,57.4%,19.9%,1.35,13.4%,61.7%,24.9%,-0.6,0.0%,-3.6,36%,90%,33%,hayeske01
Clay Holmes,28,1,.000,-132,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.1,,,,holmecl01
Mitch Keller,25,32,.133,-47,.214,.000,0.0%,43.8%,6.3%,76.7,31.3%,18.8%,62.5%,0.0%,3.33,25.0%,31.3%,43.8%,-0.5,-0.1%,-5.8,40%,,50%,kellemi03
Max Kranick,23,14,.000,-171,.000,.000,0.0%,35.7%,0.0%,68.6,0.0%,0.0%,77.8%,0.0%,,0.0%,66.7%,33.3%,-0.3,0.0%,-3.5,,,,kranima01
Chad Kuhl,28,24,.072,-97,.100,.000,0.0%,45.8%,4.2%,66.5,33.3%,8.3%,58.3%,0.0%,7.00,33.3%,33.3%,33.3%,-0.6,-0.1%,-7.1,50%,,0%,kuhlch01
Nick Mears,24,1,.000,-132,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.8,,,,mearsni01
Shelby Miller,30,1,.000,-132,.000,.000,0.0%,0.0%,0.0%,72.7,0.0%,0.0%,100.0%,0.0%,,100.0%,0.0%,0.0%,0.0,0.0%,-0.1,,,,millesh01
Colin Moran,28,359,.323,96,.321,.132,2.8%,24.2%,10.0%,88.5,37.3%,24.4%,50.0%,20.5%,1.03,30.3%,56.0%,13.7%,1.3,0.6%,4.6,17%,100%,8%,moranco01
Kevin Newman,27,554,.257,48,.236,.083,0.9%,7.4%,4.9%,83.9,26.0%,25.2%,43.3%,21.4%,0.80,22.7%,60.6%,16.7%,-2.2,-0.5%,-29.4,32%,86%,51%,newmake01
John Nogowski,28,123,.297,81,.308,.090,0.8%,16.3%,8.9%,88.3,30.4%,31.5%,35.9%,29.3%,0.56,31.5%,54.3%,14.1%,0.4,0.0%,1.9,28%,0%,7%,nogowjo01
Jared Oliva,25,43,.230,21,.233,.050,0.0%,23.3%,7.0%,82.0,20.0%,13.3%,60.0%,20.0%,1.50,30.0%,43.3%,26.7%,-0.1,0.0%,-3.6,33%,100%,33%,olivaja01
Connor Overton,27,1,.899,504,1.000,.000,0.0%,0.0%,0.0%,66.8,0.0%,0.0%,0.0%,100.0%,0.00,0.0%,0.0%,100.0%,0.2,0.0%,1.7,100%,,,overtco01
Hunter Owen,27,5,.145,-29,.000,.000,0.0%,60.0%,0.0%,71.1,0.0%,0.0%,100.0%,0.0%,,100.0%,0.0%,0.0%,-0.1,-0.1%,-1.1,0%,,,owenhu01
Hoy Park,25,149,.285,70,.253,.142,2.0%,25.5%,12.1%,85.6,25.3%,18.7%,41.8%,31.9%,0.73,31.9%,54.9%,13.2%,-0.5,0.0%,-4.7,32%,50%,30%,parkho01
Michael Perez,28,231,.236,36,.170,.148,3.0%,29.4%,8.2%,85.0,33.1%,16.2%,45.1%,31.0%,0.84,36.2%,52.5%,11.3%,-1.8,-0.5%,-17.6,27%,0%,29%,perezmi03
Dillon Peters,28,8,.116,-100,.000,.000,0.0%,50.0%,12.5%,37.2,0.0%,0.0%,0.0%,0.0%,,0.0%,100.0%,0.0%,-0.1,0.0%,-1.1,100%,,50%,peterdi01
Gregory Polanco,29,382,.285,64,.258,.146,2.9%,27.2%,9.4%,89.5,48.7%,25.0%,39.2%,22.9%,0.65,34.2%,52.9%,12.9%,-1.8,-0.6%,-18.0,28%,93%,41%,polangr01
Cody Ponce,27,7,.000,-171,.000,.000,0.0%,57.1%,0.0%,67.4,0.0%,0.0%,66.7%,0.0%,,0.0%,100.0%,0.0%,-0.1,0.0%,-1.6,,,,ponceco01
Sean Poppen,27,1,.000,-132,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.3,,,,poppese01
Bryan Reynolds,26,646,.394,147,.345,.220,3.7%,18.4%,11.6%,89.3,41.0%,26.8%,39.6%,28.8%,0.66,31.7%,51.8%,16.5%,2.9,0.2%,43.3,30%,71%,57%,reynobr01
Jacob Stallings,31,427,.320,94,.297,.123,1.9%,19.9%,11.5%,87.9,36.4%,27.1%,44.3%,23.4%,0.80,25.4%,59.8%,14.8%,2.2,0.5%,9.5,22%,,9%,stallja01
Troy Stokes Jr.,25,20,.236,26,.154,.056,0.0%,25.0%,5.0%,84.0,30.8%,15.4%,38.5%,46.2%,0.63,30.8%,46.2%,23.1%,-0.1,0.0%,0.8,50%,100%,100%,stoketr01
Chris Stratton,30,2,.000,-132,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.5,,,,stratch01
Ka'ai Tom,27,117,.266,55,.190,.109,1.7%,25.6%,14.5%,84.0,29.7%,23.1%,43.1%,23.1%,0.76,33.8%,50.8%,15.4%,-1.0,-0.2%,-6.8,21%,100%,33%,tomka01
Yoshi Tsutsugo,29,144,.371,133,.299,.268,5.6%,22.9%,10.4%,89.5,36.8%,18.9%,35.8%,36.8%,0.56,26.3%,47.4%,26.3%,1.1,0.0%,6.7,29%,0%,17%,tsutsyo01
Cole Tucker,24,131,.287,74,.289,.120,1.5%,25.2%,9.9%,86.7,29.4%,22.4%,51.8%,21.2%,1.07,35.3%,52.9%,11.8%,-0.3,0.0%,-1.6,35%,50%,36%,tuckeco01
Duane Underwood Jr.,26,4,.000,-132,,.000,0.0%,100.0%,0.0%,,,,,,,,,,-0.1,0.0%,-1.1,,,,underdu01
Ildemaro Vargas,29,13,.069,-83,.100,.000,0.0%,23.1%,0.0%,90.6,40.0%,10.0%,70.0%,20.0%,2.33,30.0%,70.0%,0.0%,-0.4,-0.1%,-3.2,0%,,,vargail01
Bryse Wilson,23,12,.000,-210,.000,.000,0.0%,33.3%,0.0%,58.4,25.0%,0.0%,50.0%,0.0%,,0.0%,87.5%,12.5%,-0.3,0.0%,-3.7,,,0%,wilsobr02
Miguel Yajure,23,3,.000,-132,,.000,0.0%,100.0%,0.0%,,,,,,,,,,-0.1,0.0%,-0.5,,,,yajurmi01
League Average,,,.322,94,.292,.165,3.2%,23.5%,8.9%,87.6,38.1%,23.4%,42.8%,25.6%,0.77,28.5%,54.0%,17.6%,,,,31%,75%,40%,-9999
Team Total,,5983,.301,80,.290,.128,2.1%,22.2%,8.8%,86.6,34.4%,24.2%,44.8%,23.4%,0.84,27.2%,55.7%,17.1%,-10.0,-3.4%,-117.0,28%,67%,36%,-9999